@relation numberspeech-oneshot-ear

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric	
@attribute sstandard_deviation numeric
@attribute svariance numeric	
@attribute srange numeric
@attribute sCV numeric 
@attribute sskewness numeric	
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric	
@attribute sfrequency_ratio numeric
@attribute irrk numeric
@attribute irrj numeric 
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute class {zero,one,two,three,four,five,six,seven,eight,nine}

@data
-0.20289	-0.1783	-0.2194	0.011002	1.21E-04	0.0411	-5.4226	0.689	2.5624	-0.2118	-0.2048	-0.1969	1	2790.0082	18.1881	0.022625	17.3337	0.048637	1764.1274	1360.681	11.003	15.2283	0.048006	1.9391	-2.167	46.7744	-0.1783	zero
-0.20689	-0.1954	-0.2194	0.0074662	5.57E-05	0.024	-3.6087	-0.030241	1.6976	-0.2125	-0.2069	-0.1992	1	2413.8375	3.679	0.019574	14.6314	0.030131	263.067	1113.285	13.5811	17.3044	0.026471	0.69256	-2.2969	46.3114	-0.1954	zero
-0.20887	-0.1908	-0.2242	0.0093172	8.68E-05	0.0334	-4.4606	0.15978	2.1755	-0.21655	-0.208	-0.2021	1	2506.737	3.6724	0.019578	15.0508	0.022939	314.7329	1128.7414	12.2645	16.9199	0.040967	1.0069	-2.3868	46.2328	-0.1908	zero
-0.17287	-0.1394	-0.2086	0.01555	0.00024181	0.0692	-8.9954	-0.26672	2.947	-0.18195	-0.17185	-0.16295	1	2344.2592	20.7027	0.023498	17.0309	0.070259	9397.4246	1739.5533	11.6958	17.0048	0.087482	3.1261	-1.8525	47.0998	-0.1394	zero
-0.18574	-0.1722	-0.201	0.0073583	5.41E-05	0.0288	-3.9616	-0.039399	2.1998	-0.1917	-0.1847	-0.1807	1	2335.2687	18.2411	0.02227	15.8367	0.03911	1726.0262	1437.04	13.4253	17.5388	0.029327	0.95957	-2.1921	47.3551	-0.1722	zero
-0.1859	-0.1676	-0.2042	0.0085523	7.31E-05	0.0366	-4.6004	-0.11252	2.8445	-0.19115	-0.1861	-0.1809	1	1950.4347	3.6732	0.019298	13.1361	0.039234	257.6446	1190.432	13.2764	17.4288	0.035187	0.7172	-2.3721	46.5229	-0.1676	zero
-0.18835	-0.1803	-0.1978	0.0042423	1.80E-05	0.0175	-2.2524	-0.33714	2.4993	-0.19073	-0.1883	-0.1856	1	1417.4009	3.9362	0.014961	9.2977	0.008197	16.1006	822.9767	16.0885	21.682	0.010105	0.17408	-2.8093	48.3276	-0.1803	zero
-0.18717	-0.1651	-0.212	0.011844	0.00014027	0.0469	-6.3278	-0.019859	2.2025	-0.195	-0.1878	-0.1773	1	2016.764	3.6929	0.020015	13.4896	0.033789	307.584	1206.2689	10.7467	15.5352	0.052731	1.7715	-2.4344	47.1442	-0.1651	zero
-0.18838	-0.1639	-0.2091	0.010963	0.00012019	0.0452	-5.8196	0.13047	2.4498	-0.1971	-0.1886	-0.18088	1	1348.9784	3.9826	0.014065	8.7929	0.022618	11.4286	780.3898	12.455	17.4994	0.039085	0.54359	-2.6837	45.8014	-0.1639	zero
-0.18241	-0.1597	-0.2035	0.011937	0.00014248	0.0438	-6.5438	0.3716	2.2787	-0.18905	-0.1861	-0.1739	1	1265.9266	4.0026	0.01421	8.5164	0.02145	11.3433	795.0768	10.864	15.9892	0.044665	0.86871	-2.7323	45.9514	-0.1597	zero
-0.18428	-0.1622	-0.2093	0.009917	9.83E-05	0.0471	-5.3815	-0.15505	2.5248	-0.191	-0.18285	-0.17695	1	2231.844	27.2505	0.02107	15.1835	0.041302	1227.7485	1401.1158	12.7522	17.2854	0.054529	1.0796	-2.2302	45.261	-0.1622	zero
-0.20084	-0.1873	-0.2113	0.0062765	3.94E-05	0.024	-3.1251	0.40252	2.2561	-0.2059	-0.202	-0.1959	1	1901.9013	3.8362	0.016912	11.794	0.021828	55.0922	942.3588	16.5239	20.6902	0.015438	0.26564	-2.4149	45.593	-0.1873	zero
-0.19802	-0.1744	-0.2169	0.011723	0.00013743	0.0425	-5.9203	0.24096	2.3982	-0.205	-0.201	-0.18917	1	1490.6708	3.9849	0.014492	9.2653	0.036254	11.5166	754.3897	13.1124	17.7424	0.039286	0.63147	-2.6142	47.2817	-0.1744	zero
-0.1894	-0.1768	-0.2137	0.009139	8.35E-05	0.0369	-4.8252	-0.44641	2.4074	-0.19623	-0.189	-0.18115	1	2687.7661	19.8628	0.024632	17.9518	0.056144	5757.7554	1574.7131	13.1855	17.4641	0.04172	1.3773	-1.8265	45.8959	-0.1768	zero
-0.19061	-0.1773	-0.2025	0.0069412	4.82E-05	0.0252	-3.6415	0.35021	2.0633	-0.19618	-0.1927	-0.18463	1	1378.3802	3.9755	0.014165	8.8939	0.023477	11.4602	773.8153	14.6973	18.8975	0.013341	0.28923	-2.5988	45.8856	-0.1773	zero
-0.19658	-0.1837	-0.2093	0.0054238	2.94E-05	0.0256	-2.7591	-0.039677	2.836	-0.1998	-0.19675	-0.1932	1	2930.3752	20.6925	0.024495	18.8691	0.030486	6937.4427	1562.0843	15.8128	20.2199	0.016966	0.55397	-2.1298	46.4744	-0.1837	zero
-0.18839	-0.1759	-0.2064	0.0069566	4.84E-05	0.0305	-3.6927	-0.3361	2.7284	-0.1919	-0.1888	-0.18363	1	2365.3422	18.1848	0.022439	15.8421	0.031131	1443.7149	1401.9338	13.548	18.2591	0.024955	0.90692	-2.3017	46.0209	-0.1759	zero
-0.18591	-0.169	-0.2005	0.0072844	5.31E-05	0.0315	-3.9183	0.39898	2.8576	-0.1915	-0.1868	-0.182	1	1311.4345	3.9852	0.014008	8.6588	0.020608	11.3958	786.2074	13.5537	17.5127	0.022765	0.30834	-2.6727	45.8417	-0.169	zero
-0.1848	-0.172	-0.1986	0.0062334	3.89E-05	0.0266	-3.3731	-0.14881	2.6254	-0.1886	-0.18455	-0.1803	1	2240.5535	27.2509	0.022098	15.2879	0.036456	1214.0469	1395.8915	15.5176	19.8004	0.022334	0.48684	-2.2462	45.9024	-0.172	zero
-0.18252	-0.1676	-0.1964	0.0066939	4.48E-05	0.0288	-3.6674	0.23405	2.869	-0.1866	-0.1834	-0.1793	1	1571.3335	3.8239	0.016833	10.7064	0.018127	53.9084	998.6226	12.2945	16.4639	0.018504	0.53393	-2.5877	46.6379	-0.1676	zero
-0.18756	-0.1761	-0.1964	0.0050614	2.56E-05	0.0203	-2.6985	0.032907	2.3273	-0.19183	-0.1866	-0.18422	1	1622.268	3.8322	0.016598	10.7482	0.015861	46.002	958.9424	16.4009	20.5807	0.008951	0.19557	-2.5391	45.5537	-0.1761	zero
-0.19518	-0.1693	-0.2115	0.0089782	8.06E-05	0.0422	-4.6001	0.88868	3.9536	-0.20108	-0.1961	-0.19188	1	2540.7814	18.1846	0.021894	16.3978	0.048571	1466.7222	1373.9659	13.0434	17.4948	0.032022	1.2945	-2.1006	46.0485	-0.1693	zero
-0.19028	-0.1766	-0.2066	0.0079297	6.29E-05	0.03	-4.1674	-0.18568	2.3911	-0.1974	-0.1895	-0.18465	1	1374.0857	3.9819	0.01432	8.8891	0.027196	11.3902	773.9815	15.6305	20.6612	0.019186	0.32543	-2.6416	47.2147	-0.1766	zero
-0.19621	-0.1756	-0.2159	0.01033	0.00010671	0.0403	-5.2648	-0.23355	2.2572	-0.20427	-0.1951	-0.18907	1	1857.8878	3.7875	0.016841	11.7403	0.023983	66.1382	978.3055	13.1423	18.03	0.039227	0.83197	-2.5205	47.6096	-0.1756	zero
-0.19771	-0.1761	-0.2089	0.00758	5.75E-05	0.0328	-3.834	1.2289	4.3084	-0.2022	-0.19945	-0.1956	1	1523.1447	3.9754	0.014283	9.481	0.012983	13.7246	779.2977	12.629	17.7372	0.02052	0.5243	-2.7333	47.0225	-0.1761	zero
-0.20706	-0.1986	-0.2159	0.0044661	1.99E-05	0.0173	-2.1569	-0.065371	2.1119	-0.2106	-0.20675	-0.2037	1	2020.3808	3.8201	0.01679	12.1398	0.015562	55.7782	924.3485	16.0029	19.8626	0.0074633	0.17993	-2.5462	45.7203	-0.1986	zero
-0.20212	-0.1905	-0.2098	0.0055243	3.05E-05	0.0193	-2.7331	0.58418	2.1991	-0.20678	-0.2039	-0.19835	1	1967.6112	3.786	0.017001	12.1145	0.012315	66.0737	959.9994	14.2678	19.533	0.017581	0.3478	-2.6845	46.5874	-0.1905	zero
-0.19997	-0.1844	-0.2152	0.0073474	5.40E-05	0.0308	-3.6742	0.21284	2.4877	-0.2059	-0.2	-0.1947	1	1927.0895	3.7878	0.016803	11.9806	0.022133	65.874	967.3574	13.7749	18.3046	0.020693	0.51957	-2.5311	46.5027	-0.1844	zero
-0.20161	-0.191	-0.2125	0.0058751	3.45E-05	0.0215	-2.9141	-0.26446	1.9558	-0.20692	-0.2008	-0.19708	1	1541.3029	3.9847	0.014269	9.4164	0.012301	11.5088	747.5635	15.1975	19.9081	0.013722	0.23638	-2.7085	46.6266	-0.191	zero
-0.19578	-0.1768	-0.2079	0.0071313	5.09E-05	0.0311	-3.6425	0.36638	3.0796	-0.2009	-0.19525	-0.1917	1	2200.8166	3.6688	0.019802	14.1046	0.027882	309.6881	1174.4232	13.989	18.577	0.025301	0.5909	-2.4456	46.8239	-0.1768	zero
-0.19299	-0.1815	-0.2103	0.0068022	4.63E-05	0.0288	-3.5246	-0.95577	3.6739	-0.1959	-0.1922	-0.1881	1	1412.8772	3.9776	0.013949	9.0028	0.014339	11.4369	769.4218	16.5377	21.0878	0.011644	0.28035	-2.5776	47.3631	-0.1815	zero
-0.19289	-0.1724	-0.2061	0.0075624	5.72E-05	0.0337	-3.9206	0.76152	3.3786	-0.1986	-0.1934	-0.1886	1	2518.3979	18.2667	0.022592	16.4623	0.036568	1742.3423	1404.4813	13.8388	18.9612	0.027742	0.9852	-2.2992	47.5176	-0.1724	zero
