@relation numberspeech-updated--oneshot-ear

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric	
@attribute sstandard_deviation numeric
@attribute svariance numeric	
@attribute srange numeric
@attribute sCV numeric 
@attribute sskewness numeric	
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric	
@attribute sfrequency_ratio numeric
@attribute irrk numeric
@attribute irrj numeric 
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute class {zero,one,two,three,four,five,six,seven,eight,nine}

@data
0.0058987	0.0186	-0.0081	0.0059529	3.54E-05	0.0267	100.919	-0.10353	2.8741	0.0024	0.0056	0.0104	1	5.4294	20.9529	0.013541	-0.5982	105.1496	5589.3909	5165.1416	27.163	40.9959	0.016767	1.3292	-2.6378	126.6643	0.0186	zero
-0.006904	0.0066	-0.0227	0.0069806	4.87E-05	0.0293	-101.1087	-0.069503	2.2399	-0.011925	-0.0071	-0.001275	1	9.7222	20.0981	0.01302	0.8666	99.7238	293034.1495	6643.8048	30.9129	44.9161	0.017748	2.0487	-2.1409	124.8678	0.0066	zero
-0.014902	-0.0017	-0.0264	0.0048478	2.35E-05	0.0247	-32.5309	-0.10347	2.6336	-0.0186	-0.0144	-0.0115	1	43.7324	21.1315	0.03151	3.4029	45.584	1.0801E+11	9807.7472	29.2058	42.3437	0.017614	3.4224	-1.5781	124.6844	-0.0017	zero
-0.017902	-0.0032	-0.0325	0.0058492	3.42E-05	0.0293	-32.6744	-0.056133	2.4042	-0.0225	-0.01745	-0.0137	1	45.001	23.1107	0.027076	2.9059	21.8881	22276434.56	6634.3372	37.0955	49.8129	0.014669	1.5016	-1.326	124.9756	-0.0032	zero
-0.018628	-0.0068	-0.0305	0.0063004	3.97E-05	0.0237	-33.8223	0.034287	2.0336	-0.0235	-0.0193	-0.0134	1	49.4567	24.0101	0.027847	3.0522	3.0801	23988492.69	6647.1393	30.4667	44.6491	0.020283	2.09	-2.0701	124.1874	-0.0068	zero
-0.021425	-0.0076	-0.0393	0.0062252	3.88E-05	0.0317	-29.0563	-0.56015	2.9883	-0.02465	-0.0203	-0.0177	1	101.9019	19.6767	0.040199	5.6478	1.7872	1.01486E+13	10261.116	23.0075	36.5315	0.044772	7.7482	-1.7567	124.5997	-0.0076	zero
-0.026699	-0.0032	-0.045	0.0071419	5.10E-05	0.0418	-26.7496	0.21733	3.7146	-0.0309	-0.0266	-0.0225	1	175.1564	21.4639	0.042434	7.9098	58.3527	6.26034E+14	10863.9422	29.2458	42.1385	0.033133	6.6759	0.029679	124.8922	-0.0032	zero
-0.020445	0.0342	-0.0501	0.012212	0.00014914	0.0843	-59.7333	0.9222	6.0764	-0.02865	-0.022	-0.01265	1	86.3793	22.0214	0.021659	4.0151	114.7063	1640771995	7918.9699	29.9965	41.4913	0.037085	5.993	0.55803	124.8242	0.0342	zero
-0.019223	-0.0066	-0.031	0.0059026	3.48E-05	0.0244	-30.7052	-0.19062	2.4017	-0.0227	-0.0188	-0.0154	1	61.6635	21.4378	0.033083	3.7725	2.3567	1549286848	7844.2773	24.7222	37.134	0.028761	4.3806	-1.9975	125.0859	-0.0066	zero
-0.02677	-0.0139	-0.0379	0.0050937	2.59E-05	0.024	-19.0278	-0.074601	2.7112	-0.0303	-0.0266	-0.023	1	113.2715	21.4334	0.036214	5.2419	0.91124	1760824928	7134.4677	27.9265	42.1493	0.023737	3.1178	-2.114	124.6705	-0.0139	zero
-0.026855	-0.0125	-0.0384	0.0064885	4.21E-05	0.0259	-24.1617	0.25591	2.1251	-0.0322	-0.0274	-0.0222	1	117.1958	22.2782	0.037859	5.2964	0.78239	1994474782	7193.6267	31.0501	46.9471	0.023936	3.0339	-1.935	124.6546	-0.0125	zero
-0.023743	-0.0144	-0.0315	0.0038179	1.46E-05	0.0171	-16.0802	0.062948	2.273	-0.0264	-0.0235	-0.0209	1	59.2037	19.571	0.027277	3.0961	0.47924	374307.8756	4909.7212	27.8201	40.3333	0.010869	1.4702	-2.5252	124.6125	-0.0144	zero
-0.031083	-0.0125	-0.0467	0.0079103	6.26E-05	0.0342	-25.449	0.035949	2.344	-0.0369	-0.0305	-0.0254	1	183.2274	20.8369	0.040754	7.1242	0.7825	1.24391E+11	8044.7274	22.1593	36.3973	0.05379	7.2036	-2.0823	124.4569	-0.0125	zero
