-0.03359,0.0027,-0.0747,0.014916,0.00022249,0.0774,-44.4064,-0.09133,2.881,-0.0427,-0.0344,-0.0223,1,641.5873,18.7097,0.058408,20.7141,37.1455,4.66E+32,21760.8876,17.344,29.6861,0.23509,65.5677,1.9963,105.418,0.0027,female
0.0058563,0.0762,-0.0711,0.038616,0.0014912,0.1473,659.3847,-0.11598,1.4168,-0.0329,0.01775,0.0413,1,1654.5929,15.4611,0.047298,-10.8509,10000,2.93E+101,0,15.6387,28.6879,4.305,507.1279,723.1852,105.3063,0.0762,female
0.024711,0.0631,-0.0073,0.01351,0.00018253,0.0704,54.673,-0.1055,2.9519,0.01595,0.0257,0.034,1,307.6374,19.8168,0.042977,-12.4139,675.2894,2.49E+26,19748.3234,19.0283,32.0165,0.17014,40.3895,1.0967,105.2728,0.0631,female
0.028656,0.0535,0.0025,0.010155,0.00010312,0.051,35.4366,-0.17972,2.5433,0.0218,0.0284,0.0364,1,657.688,17.1221,0.069969,-26.4769,12.7775,8.21E+49,33577.9744,22.0382,35.08,0.14978,58.9673,7.3405,105.3102,0.0535,female
0.024829,0.046,0.0027,0.0066139,4.37E-05,0.0433,26.6378,-0.19096,3.0993,0.021,0.0247,0.0298,1,486.0509,17.4962,0.069839,-23.7494,14.5131,4.75E+51,35749.0661,28.2725,41.2388,0.10541,28.7771,10.4678,105.6997,0.046,female
0.02034,0.0401,0.0034,0.0058756,3.45E-05,0.0367,28.8869,0.097079,3.1698,0.0166,0.0203,0.0242,1,471.7612,15.8541,0.069871,-33.0564,31.8647,8.85E+88,64093.9128,28.7698,41.1244,0.10492,54.3919,26.3996,105.2573,0.0401,female
0.021531,0.0406,0.0049,0.0070973,5.04E-05,0.0357,32.9636,0.42086,3.0727,0.01725,0.021,0.0246,1,109.4148,20.2946,0.04024,-5.9206,4.9908,5.15E+13,10695.3566,27.395,40.4654,0.048473,4.7531,-0.97801,103.763,0.0406,female
0.016155,0.1058,-0.0752,0.021648,0.00046862,0.181,133.9957,0.36982,5.3071,0.002,0.0161,0.0277,1,595.7239,19.3483,0.027751,-17.1358,10000,3.37E+57,0,17.0433,28.5133,0.79809,201.9355,11.0224,105.0103,0.1058,female
0.020556,0.0391,-0.0017,0.0078111,6.10E-05,0.0408,37.9996,0.036683,2.5631,0.0149,0.0203,0.0262,1,332.685,17.8679,0.053844,-18.3431,79.944,1.49E+48,35551.4372,27.3654,40.1499,0.10045,32.326,10.5477,104.999,0.0391,female
0.0036754,0.0829,-0.0725,0.018527,0.00034324,0.1554,504.0685,0.10154,5.0218,-0.0095,0.0025,0.01705,1,320.7543,19.9594,0.01206,-4.2788,10000,2.95E+63,0,17.8459,29.2002,0.6268,190.4019,13.9028,104.7407,0.0829,female
0.01046,0.0526,-0.0271,0.012575,0.00015813,0.0797,120.2143,0.32072,3.8467,0.003,0.0105,0.0171,1,195.9976,20.0283,0.027757,-9.9742,1958.5655,2.00E+51,44421.4618,19.8621,32.263,0.34186,83.8723,7.7137,105.3171,0.0526,female
0.0068686,0.0294,-0.0146,0.0077135,5.95E-05,0.044,112.3006,0.042894,2.9456,0.0015,0.0069,0.012,1,121.61,20.1691,0.025844,-11.1713,10000,4.38E+88,0,25.9488,38.573,0.14898,80.5567,25.3723,105.2555,0.0294,female
0.073432,0.0868,0.0516,0.0061336,3.76E-05,0.0352,8.3527,-0.27573,3.4763,0.0694,0.0736,0.0777,1,1756.9817,19.8154,0.065815,-30.7466,0.54708,7.23E+21,10949.7205,29.2224,40.7176,0.037404,7.8345,2.1013,105.138,0.0868,female
0.071648,0.1017,0.0443,0.009218,8.50E-05,0.0574,12.8656,0.16169,3.1959,0.065,0.0718,0.0777,1,3708.433,16.5252,0.092214,-66.0682,1.1488,9.02E+49,24401.0734,22.7644,35.9281,0.12315,51.2768,7.4205,105.1893,0.1017,female
0.069221,0.1019,0.0423,0.013063,0.00017064,0.0596,18.8715,0.3658,2.7702,0.0599,0.0689,0.0765,1,2997.8122,17.8254,0.093746,-54.3019,1.1614,1.58E+42,21066.6155,18.9644,31.8854,0.24785,66.2329,3.656,105.3043,0.1019,female
0.069334,0.1026,0.0352,0.012092,0.00014622,0.0674,17.4408,0.13,2.7533,0.0606,0.0689,0.0772,1,5311.1328,14.8776,0.11008,-112.6994,2.4775,1.17E+89,43631.2975,20.3842,33.8984,0.35488,167.3131,15.3434,105.2575,0.1026,female
0.063551,0.0787,0.0474,0.0061502,3.78E-05,0.0313,9.6775,-0.056921,2.5807,0.0594,0.0635,0.0677,1,3164.1948,16.7286,0.096731,-64.0388,1.7152,4.86E+54,27830.8946,29.7617,42.5373,0.090005,25.2288,12.8146,105.2597,0.0787,female
0.062235,0.0736,0.0501,0.0044922,2.02E-05,0.0235,7.2181,-0.044993,2.4481,0.059,0.0623,0.0655,1,1849.8441,18.2181,0.080702,-38.3257,0.90003,6.92E+32,17123.406,33.3086,45.4423,0.031845,7.6788,4.84,105.3033,0.0736,female
0.059886,0.075,0.0438,0.005818,3.38E-05,0.0312,9.7152,-0.0064151,2.566,0.0555,0.0599,0.0643,1,2183.4088,17.7815,0.089491,-46.8683,1.2944,1.31E+42,22072.9032,28.4525,40.4963,0.05568,19.6886,7.8371,105.2621,0.075,female
0.059061,0.0731,0.0443,0.0052259,2.73E-05,0.0288,8.8484,-0.062685,2.6825,0.0555,0.0589,0.0628,1,3683.4826,15.2606,0.11333,-84.4158,2.7545,1.38E+78,40496.0394,32.0789,43.9272,0.074636,29.9492,26.4276,105.2957,0.0731,female
0.057272,0.0731,0.0438,0.0053786,2.89E-05,0.0293,9.3912,0.2768,2.7379,0.0535,0.057,0.0606,1,3279.98,15.7545,0.11086,-73.7727,2.2284,1.81E+70,36893.3254,30.1568,42.4842,0.064491,32.231,18.6644,105.2137,0.0731,female
0.055768,0.0714,0.0413,0.0051875,2.69E-05,0.0301,9.3019,-0.19833,2.902,0.0526,0.0562,0.0591,1,1557.9245,18.6479,0.081782,-35.9041,1.1371,2.44E+34,18620.138,30.4613,43.0172,0.037114,11.4659,4.8491,105.3772,0.0714,female
0.054363,0.0848,0.0352,0.0072536,5.26E-05,0.0496,13.3429,0.48189,3.8084,0.0491,0.0543,0.0594,1,2981.4907,15.8281,0.10588,-70.0373,2.7128,1.83E+70,37617.4548,25.4338,38.0772,0.11804,59.0413,16.4534,105.2339,0.0848,female
0.052038,0.0679,0.036,0.0060373,3.64E-05,0.0319,11.6017,-0.0080498,2.8917,0.0479,0.0521,0.056425,1,727.8283,21.3325,0.055923,-17.829,0.8817,3.91E+17,10152.9976,30.8947,43.5447,0.030963,5.5467,0.48816,115.9097,0.0679,female
0.050605,0.0682,0.0323,0.0057171,3.27E-05,0.0359,11.2975,-0.14049,2.9721,0.0468,0.0506,0.05465,1,1508.4547,17.412,0.086265,-38.1888,1.6413,3.55E+40,22567.8548,29.3481,41.5458,0.058785,15.8408,6.6212,105.2167,0.0682,female
0.073436,0.0912,0.0601,0.0063637,4.05E-05,0.0311,8.6657,0.50539,2.9019,0.0684,0.0731,0.0772,1,2225.471,18.1416,0.074506,-38.9752,0.60261,1.24E+28,13880.0375,29.2394,41.2814,0.050376,10.768,3.7387,105.1593,0.0912,female
0.073723,0.0892,0.0579,0.0057,3.25E-05,0.0313,7.7316,0.093718,2.7565,0.0699,0.0733,0.0779,1,1651.6278,20.7728,0.065731,-28.8098,0.5311,1.99E+20,10196.9905,31.4692,43.2349,0.041213,4.5942,1.4985,105.0994,0.0892,female
0.070022,0.088,0.0423,0.0081528,6.65E-05,0.0457,11.6433,-0.57684,3.1998,0.0653,0.0709,0.0758,1,3002.2947,17.8534,0.086431,-54.8728,1.1595,1.63E+42,20906.6508,24.8261,37.2628,0.097161,31.2073,6.7226,105.2506,0.088,female
0.070036,0.0853,0.054,0.0061297,3.76E-05,0.0313,8.7522,-0.29298,2.7476,0.065925,0.0706,0.0743,1,1280.4678,20.7102,0.059513,-23.4556,0.43535,1.49E+17,8910.7236,30.3507,42.8994,0.043599,4.7886,0.1068,105.3847,0.0853,female
0.070346,0.0914,0.0467,0.0084957,7.22E-05,0.0447,12.077,-0.07127,2.4356,0.0643,0.0706,0.077,1,3789.0443,16.282,0.098165,-68.9395,1.4204,1.35E+53,26086.941,26.4293,39.9736,0.13971,39.3133,9.7848,105.3113,0.0914,female
0.068177,0.0943,0.0528,0.0064095,4.11E-05,0.0415,9.4013,0.39539,3.7578,0.0635,0.0682,0.0721,1,2319.1926,18.6121,0.082521,-43.705,0.79168,1.85E+34,17253.36,28.0777,41.249,0.06692,15.3705,3.8696,105.1876,0.0943,female
0.06531,0.0858,0.0491,0.0066679,4.45E-05,0.0367,10.2096,0.14446,2.657,0.0604,0.0653,0.0701,1,3901.3274,16.0493,0.10402,-76.7915,2.0175,1.12E+64,32150.1505,29.3177,42.0536,0.074806,36.9866,17.3155,105.2322,0.0858,female
0.058874,0.0738,0.0457,0.0058015,3.37E-05,0.0281,9.854,0.20257,2.5582,0.0544,0.0589,0.0626,1,1204.1388,18.9408,0.06967,-26.2244,0.80426,2.09E+23,12631.778,29.5833,41.0255,0.046998,7.2955,2.1231,105.2494,0.0738,female
0.060216,0.0758,0.044,0.0056731,3.22E-05,0.0318,9.4212,0.13875,3.3046,0.0566,0.06025,0.0633,1,1573.2868,19.2054,0.075808,-33.5642,0.79452,3.69E+29,15687.5729,27.0518,39.1354,0.042647,13.1569,3.0661,105.0724,0.0758,female
0.033591,0.0577,0.0108,0.0076276,5.82E-05,0.0469,22.707,-0.10218,2.8399,0.0281,0.034,0.0384,1,1260.1095,15.9837,0.08494,-47.8461,12.0466,5.95E+77,48728.3424,26.2808,38.6928,0.13895,66.4679,22.2128,104.9704,0.0577,female
0.030212,0.0474,0.0166,0.0049637,2.46E-05,0.0308,16.4295,0.18508,3.2478,0.0269,0.02995,0.0338,1,564.3992,17.9668,0.075893,-23.5999,4.9676,9.56E+41,27451.7039,29.7767,41.7997,0.040275,14.959,7.4369,104.9665,0.0474,female
0.030127,0.0462,0.0103,0.0067585,4.57E-05,0.0359,22.4334,-0.1407,2.8074,0.0257,0.0303,0.0345,1,717.4588,16.8388,0.07451,-29.4273,9.21,7.93E+52,34508.6998,27.0894,38.9009,0.08666,30.3183,11.3892,105.0464,0.0462,female
0.030225,0.0521,0.0105,0.0066381,4.41E-05,0.0416,21.9625,-0.040104,3.1425,0.0257,0.0306,0.0345,1,370.618,19.1562,0.060247,-15.1403,3.9012,2.48E+26,17675.9468,27.5413,40.8382,0.046762,10.2648,1.6622,105.1118,0.0521,female
0.029057,0.0465,0.0144,0.0054644,2.99E-05,0.0321,18.8059,-0.052261,3.0049,0.0257,0.0291,0.0325,1,301.6342,18.9022,0.057167,-12.9739,4.2036,2.14E+23,15888.9988,33.7963,46.4027,0.028642,5.1848,2.556,105.1575,0.0465,female
0.029368,0.0423,0.0139,0.0051809,2.68E-05,0.0284,17.6413,-0.12645,2.5909,0.0255,0.0296,0.0333,1,401.5702,18.5307,0.063549,-17.1762,5.7705,1.18E+31,20750.5693,33.5283,46.2959,0.035496,7.7423,4.8189,104.9835,0.0423,female
0.028342,0.043,0.0091,0.0058058,3.37E-05,0.0339,20.4849,-0.15111,2.8184,0.0242,0.0284,0.0325,1,755.8872,16.7092,0.084044,-33.2608,10.4931,5.98E+63,42079.4171,30.3995,42.3734,0.1168,26.7984,16.2685,104.9976,0.043,female
0.032385,0.0851,0.003,0.016481,0.00027161,0.0821,50.89,1.5756,5.2986,0.0225,0.0279,0.03585,1,567.6005,19.5585,0.051914,-18.0388,9.2432,3.30E+29,19738.5622,19.149,33.249,0.24682,46.9107,1.0029,105.0356,0.0851,female
0.0089136,0.0851,-0.0674,0.028718,0.00082475,0.1525,322.1886,0.25236,2.5087,-0.0134,0.0076,0.0296,1,893.5779,19.4945,0.020282,-11.5038,10000,7.76E+69,0,15.8043,28.2494,1.0434,372.5094,10.1283,105.0074,0.0851,female
-0.014021,0.0479,-0.0669,0.02136,0.00045624,0.1148,-152.3428,0.27693,2.7962,-0.03,-0.01525,0.0022,1,364.5306,20.1177,0.025601,10.1775,10000,4.58E+38,0,15.0115,27.7322,0.60755,123.0619,1.1508,105.0725,0.0479,female
-0.024263,-0.0049,-0.0437,0.006171,3.81E-05,0.0388,-25.434,0.30037,2.9872,-0.0285,-0.0251,-0.0205,1,471.6913,16.8573,0.071363,23.7082,15.8927,5.93E+52,36716.4722,28.9155,41.5903,0.091044,25.118,11.4504,105.005,-0.0049,female
-0.028007,-0.0144,-0.042,0.0053871,2.90E-05,0.0276,-19.2349,-0.13243,2.8839,-0.0317,-0.0276,-0.0244,1,279.8393,19.0995,0.058718,12.4821,3.494,1.32E+23,16006.4289,30.201,42.2398,0.039724,6.5458,1.6574,105.0149,-0.0144,female
-0.0095241,0.0318,-0.0425,0.014068,0.0001979,0.0743,-147.706,0.16406,2.6096,-0.0205,-0.009,-0.0005,1,327.4367,19.3716,0.024084,15.1421,10000,1.08E+87,0,18.789,31.6995,0.5449,220.4032,15.934,105.0122,0.0318,female
-0.012258,0.0108,-0.0278,0.0070482,4.97E-05,0.0386,-57.4966,0.26336,2.7593,-0.0168,-0.0128,-0.0073,1,116.2445,19.2879,0.040917,9.2547,10000,2.01E+40,0,27.0246,39.579,0.074189,23.1469,7.3821,105.0423,0.0108,female
-0.014807,-0.0007,-0.0305,0.006265,3.93E-05,0.0298,-42.3113,-0.072079,2.5408,-0.01915,-0.0141,-0.011,1,49.7232,22.5268,0.031248,3.6676,48.5359,1.14E+12,10778.2071,27.4054,39.8185,0.036045,3.6381,-1.214,105.0141,-0.0007,female
-0.017154,0.0071,-0.0386,0.0073211,5.36E-05,0.0457,-42.6788,0.2574,3.2522,-0.02205,-0.0174,-0.0128,1,149.553,20.138,0.047562,9.5874,86.1354,1.65E+29,23328.2148,25.812,38.1299,0.058271,17.13,3.1513,104.9798,0.0071,female
-0.023365,-0.0027,-0.0476,0.0089997,8.10E-05,0.0449,-38.5173,-0.12109,2.7233,-0.029,-0.0234,-0.0173,1,404.3664,17.7576,0.058763,19.5837,27.5474,8.76E+44,32239.7926,23.4033,36.2494,0.11059,42.1344,7.4053,105.0012,-0.0027,female
-0.02315,0.0401,-0.0642,0.017159,0.00029442,0.1043,-74.1193,1.2669,5.6636,-0.032,-0.02575,-0.0189,1,499.6566,18.6085,0.047102,18.1312,10000,4.80E+41,0,17.2356,30.3048,0.37437,96.5951,2.9676,105.012,0.0401,female
